country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","28-01-2026 21:00:00",30.7057778,76.8531805555555,SO2,15,15,15
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","28-01-2026 21:00:00",29.432304,76.972765,SO2,NA,NA,NA
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","28-01-2026 21:00:00",29.432304,76.972765,CO,16,26,25
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","28-01-2026 21:00:00",28.52123,76.37138,PM2.5,104,191,136
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","28-01-2026 21:00:00",28.593883,76.270653,SO2,9,11,10
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","28-01-2026 21:00:00",28.593883,76.270653,OZONE,12,17,14
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","28-01-2026 21:00:00",28.206800,76.799700,PM10,184,279,211
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","28-01-2026 21:00:00",28.206800,76.799700,OZONE,4,26,16
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","28-01-2026 21:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","28-01-2026 21:00:00",28.39072,77.30059,CO,10,12,12
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","28-01-2026 21:00:00",29.695300,77.002700,NH3,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","28-01-2026 21:00:00",29.966942,76.875879,PM2.5,54,88,71
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","28-01-2026 21:00:00",29.966942,76.875879,SO2,2,35,6
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","28-01-2026 21:00:00",28.360699,76.936090,NO2,36,43,40
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","28-01-2026 21:00:00",28.360699,76.936090,CO,22,30,28
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","28-01-2026 21:00:00",28.060249,76.113115,PM10,178,242,204
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","28-01-2026 21:00:00",23.023389,72.515201,CO,36,80,50
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","28-01-2026 21:00:00",23.023389,72.515201,OZONE,1,39,29
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","28-01-2026 21:00:00",21.613267,73.010555,PM2.5,64,153,94
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","28-01-2026 21:00:00",21.613267,73.010555,NH3,6,10,9
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","28-01-2026 21:00:00",23.163798,72.677768,NH3,5,20,8
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","28-01-2026 21:00:00",23.221714,72.654328,PM2.5,54,111,76
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","28-01-2026 21:00:00",23.221714,72.654328,CO,30,44,36
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","28-01-2026 21:00:00",23.041137,72.456691,NH3,7,12,9
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","28-01-2026 21:00:00",23.023389,72.515201,PM2.5,43,88,62
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","28-01-2026 21:00:00",12.920984,77.584908,NH3,2,3,2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","28-01-2026 21:00:00",12.920984,77.584908,CO,12,48,34
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","28-01-2026 21:00:00",12.7816279,77.6299145,NO2,19,25,21
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","28-01-2026 21:00:00",12.7816279,77.6299145,SO2,18,22,19
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","28-01-2026 21:00:00",12.7816279,77.6299145,OZONE,22,26,26
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","28-01-2026 21:00:00",13.003872,77.664217,NO2,22,29,26
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","28-01-2026 21:00:00",12.921418,77.502466,SO2,4,6,6
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","28-01-2026 21:00:00",12.921418,77.502466,OZONE,18,24,24
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","28-01-2026 21:00:00",12.990328,77.5431385,PM10,50,59,52
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","28-01-2026 21:00:00",12.990328,77.5431385,NO2,17,18,18
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","28-01-2026 21:00:00",12.9352049,77.6814488,PM2.5,97,301,165
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","28-01-2026 21:00:00",12.9352049,77.6814488,PM10,81,223,155
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","28-01-2026 21:00:00",12.9352049,77.6814488,CO,36,40,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","28-01-2026 21:00:00",12.951913,77.539784,CO,2,38,14
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","28-01-2026 21:00:00",12.9756843,77.5660749,PM10,87,99,95
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","28-01-2026 21:00:00",12.9756843,77.5660749,NO2,32,38,35
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","28-01-2026 21:00:00",13.029152,77.585901,PM10,69,130,98
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","28-01-2026 21:00:00",13.029152,77.585901,NO2,41,48,45
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","28-01-2026 21:00:00",12.938539,77.590100,PM10,68,108,85
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","28-01-2026 21:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","28-01-2026 21:00:00",16.7602,77.1428,SO2,5,14,11
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","28-01-2026 21:00:00",10.073232,76.302765,PM10,57,100,79
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","28-01-2026 21:00:00",11.875000,75.373200,PM10,96,105,100
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","28-01-2026 21:00:00",11.875000,75.373200,CO,17,22,21
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","28-01-2026 21:00:00",8.8787,76.6073,NO2,8,10,9
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","28-01-2026 21:00:00",15.3714823,75.1160168,CO,9,38,12
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","28-01-2026 21:00:00",15.3714823,75.1160168,OZONE,12,30,30
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","28-01-2026 21:00:00",12.21041,76.37376,NO2,10,26,17
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","28-01-2026 21:00:00",12.21041,76.37376,CO,13,103,33
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","28-01-2026 21:00:00",12.733409,77.298051,PM2.5,51,150,89
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","28-01-2026 21:00:00",12.733409,77.298051,CO,18,36,22
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","28-01-2026 21:00:00",12.733409,77.298051,OZONE,23,74,67
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","28-01-2026 21:00:00",29.536400,75.015800,PM10,NA,NA,NA
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","28-01-2026 21:00:00",29.027200,77.062100,NO2,NA,NA,NA
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","28-01-2026 21:00:00",29.027200,77.062100,SO2,NA,NA,NA
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","28-01-2026 21:00:00",30.1480566,77.2893471,SO2,10,15,12
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","28-01-2026 21:00:00",30.943887,76.801991,PM10,4,137,71
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","28-01-2026 21:00:00",30.943887,76.801991,NO2,1,25,10
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","28-01-2026 21:00:00",13.0246342,77.5080115,PM2.5,21,40,28
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","28-01-2026 21:00:00",13.0246342,77.5080115,PM10,89,110,100
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","28-01-2026 21:00:00",12.917348,77.622813,CO,24,100,71
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","28-01-2026 21:00:00",12.917348,77.622813,OZONE,34,84,45
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","28-01-2026 21:00:00",11.55358,76.55521,NO2,14,35,22
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","28-01-2026 21:00:00",8.563700,76.886500,NO2,8,10,9
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","28-01-2026 21:00:00",8.5149093,76.9435879,CO,5,29,16
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","28-01-2026 21:00:00",10.532400,76.215900,PM10,51,71,58
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","28-01-2026 21:00:00",10.532400,76.215900,SO2,1,1,1
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","28-01-2026 21:00:00",23.80569,86.44268,PM10,127,435,190
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","28-01-2026 21:00:00",16.172806,75.659694,PM10,45,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","28-01-2026 21:00:00",16.172806,75.659694,NO2,11,12,12
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","28-01-2026 21:00:00",13.328028,75.797056,PM10,30,80,56
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","28-01-2026 21:00:00",13.328028,75.797056,NH3,2,3,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","28-01-2026 21:00:00",13.328028,75.797056,CO,11,11,11
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","28-01-2026 21:00:00",20.719516,77.000253,NH3,4,5,5
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","28-01-2026 21:00:00",20.9402359,77.7895248,CO,18,62,34
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","28-01-2026 21:00:00",20.9402359,77.7895248,OZONE,10,74,52
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","28-01-2026 21:00:00",20.939198,77.765701,PM2.5,60,109,80
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","28-01-2026 21:00:00",20.939198,77.765701,NO2,1,8,3
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","28-01-2026 21:00:00",20.939198,77.765701,CO,35,56,42
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","28-01-2026 21:00:00",19.875620,75.387310,NO2,19,116,43
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","28-01-2026 21:00:00",19.863756,75.321188,PM2.5,56,158,102
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","28-01-2026 21:00:00",19.863756,75.321188,PM10,54,116,91
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","28-01-2026 21:00:00",19.16485,73.23409,NO2,17,40,31
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","28-01-2026 21:00:00",19.16485,73.23409,CO,10,26,14
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","28-01-2026 21:00:00",19.0243902,73.0406721,PM10,83,113,94
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","28-01-2026 21:00:00",19.0243902,73.0406721,SO2,6,19,13
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","28-01-2026 21:00:00",19.309073,73.057223,CO,15,52,20
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","28-01-2026 21:00:00",19.786089,72.757971,NH3,6,12,8
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","28-01-2026 21:00:00",19.786089,72.757971,OZONE,1,85,66
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","28-01-2026 21:00:00",19.962900,79.298714,NO2,31,47,38
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","28-01-2026 21:00:00",19.962900,79.298714,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-01-2026 21:00:00",23.218135,79.957770,PM10,48,113,78
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","28-01-2026 21:00:00",23.218135,79.957770,NO2,22,88,42
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","28-01-2026 21:00:00",23.50016,80.23284,PM2.5,67,188,101
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","28-01-2026 21:00:00",23.50016,80.23284,PM10,86,156,113
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","28-01-2026 21:00:00",23.50016,80.23284,NO2,18,35,25
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","28-01-2026 21:00:00",23.50016,80.23284,OZONE,13,90,70
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","28-01-2026 21:00:00",23.108440,77.511428,NH3,5,6,5
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","28-01-2026 21:00:00",23.108440,77.511428,OZONE,17,24,20
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","28-01-2026 21:00:00",22.624758,75.675238,SO2,16,41,24
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","28-01-2026 21:00:00",23.331731,75.045981,PM2.5,17,143,68
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","28-01-2026 21:00:00",23.331731,75.045981,PM10,59,188,109
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","28-01-2026 21:00:00",23.331731,75.045981,NO2,13,44,22
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","28-01-2026 21:00:00",23.331731,75.045981,SO2,37,40,39
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","28-01-2026 21:00:00",23.838586,78.759431,PM10,78,142,113
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","28-01-2026 21:00:00",23.838586,78.759431,SO2,4,22,7
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","28-01-2026 21:00:00",22.7084,75.8815,PM10,53,99,69
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","28-01-2026 21:00:00",22.7084,75.8815,NO2,15,38,26
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","28-01-2026 21:00:00",23.163174,79.973061,PM10,72,117,87
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","28-01-2026 21:00:00",23.163174,79.973061,OZONE,2,71,17
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","28-01-2026 21:00:00",23.1633321,75.800225,PM10,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","28-01-2026 21:00:00",19.10122,74.73339,PM2.5,44,93,63
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","28-01-2026 21:00:00",19.10122,74.73339,PM10,64,103,82
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","28-01-2026 21:00:00",19.10122,74.73339,NO2,17,27,22
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","28-01-2026 21:00:00",10.532400,76.215900,OZONE,29,31,31
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","28-01-2026 21:00:00",23.264759,77.381568,SO2,9,14,10
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","28-01-2026 21:00:00",23.233584,77.400574,PM2.5,50,168,90
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","28-01-2026 21:00:00",22.9682591,76.064118,NH3,6,14,11
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","28-01-2026 21:00:00",26.203442,78.193251,PM10,30,118,70
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","28-01-2026 21:00:00",26.259242,78.216432,PM10,NA,NA,NA
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","28-01-2026 21:00:00",22.7289,75.8076,OZONE,7,14,11
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","28-01-2026 21:00:00",22.4310,75.5213,PM2.5,55,123,82
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","28-01-2026 21:00:00",22.4310,75.5213,NH3,3,7,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","28-01-2026 21:00:00",19.9775302,79.2337086,SO2,8,9,9
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","28-01-2026 21:00:00",19.9775302,79.2337086,CO,36,42,39
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","28-01-2026 21:00:00",21.001264,75.565602,PM2.5,32,135,75
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","28-01-2026 21:00:00",21.001264,75.565602,NO2,3,34,9
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","28-01-2026 21:00:00",21.001264,75.565602,SO2,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","28-01-2026 21:00:00",21.001264,75.565602,CO,20,54,30
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","28-01-2026 21:00:00",19.854616,75.905894,PM10,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","28-01-2026 21:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","28-01-2026 21:00:00",19.25292,73.142019,PM10,24,111,73
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","28-01-2026 21:00:00",19.25292,73.142019,OZONE,9,15,14
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","28-01-2026 21:00:00",19.192056,72.9585188,PM2.5,16,70,50
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","28-01-2026 21:00:00",16.6870449,74.2505872,PM2.5,40,70,52
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","28-01-2026 21:00:00",16.6870449,74.2505872,NO2,14,87,36
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","28-01-2026 21:00:00",16.6870449,74.2505872,CO,11,44,28
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","28-01-2026 21:00:00",16.7143745,74.2426398,CO,3,10,6
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","28-01-2026 21:00:00",16.7143745,74.2426398,OZONE,1,41,27
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","28-01-2026 21:00:00",18.1023399,73.4783687,PM10,46,131,88
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","28-01-2026 21:00:00",18.1023399,73.4783687,NO2,21,42,28
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","28-01-2026 21:00:00",18.1023399,73.4783687,NH3,3,8,6
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","28-01-2026 21:00:00",19.296481,72.840923,PM10,62,128,94
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","28-01-2026 21:00:00",19.296481,72.840923,NH3,2,7,5
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","28-01-2026 21:00:00",19.296481,72.840923,SO2,13,16,14
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","28-01-2026 21:00:00",19.053536,72.84643,PM10,73,106,89
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","28-01-2026 21:00:00",19.0863,72.8888,NH3,1,2,1
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","28-01-2026 21:00:00",19.19709,72.82204,PM10,70,106,88
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","28-01-2026 21:00:00",19.19709,72.82204,NH3,6,8,7
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","28-01-2026 21:00:00",19.19709,72.82204,SO2,9,20,13
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","28-01-2026 21:00:00",18.96702,72.84214,PM10,44,84,66
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","28-01-2026 21:00:00",18.96702,72.84214,NH3,10,13,11
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","28-01-2026 21:00:00",18.96702,72.84214,CO,28,53,35
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","28-01-2026 21:00:00",18.96702,72.84214,OZONE,16,80,64
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","28-01-2026 21:00:00",19.1878657,72.8304069,SO2,6,25,14
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","28-01-2026 21:00:00",18.897756,72.813320,PM2.5,39,83,60
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","28-01-2026 21:00:00",18.910000,72.820000,OZONE,10,11,11
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","28-01-2026 21:00:00",19.04946,72.9230,CO,12,58,26
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","28-01-2026 21:00:00",19.083694,72.920967,PM2.5,40,86,57
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","28-01-2026 21:00:00",19.205800,72.868200,SO2,23,27,25
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","28-01-2026 21:00:00",19.215859,72.831718,PM2.5,37,63,51
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","28-01-2026 21:00:00",19.215859,72.831718,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","28-01-2026 21:00:00",19.215859,72.831718,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","28-01-2026 21:00:00",19.0632143,72.8456324,PM2.5,27,60,42
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","28-01-2026 21:00:00",19.0632143,72.8456324,NH3,7,14,11
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","28-01-2026 21:00:00",19.0632143,72.8456324,CO,4,16,8
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","28-01-2026 21:00:00",19.11074,72.86084,NH3,9,17,14
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","28-01-2026 21:00:00",19.0364585,72.8954371,CO,16,49,30
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","28-01-2026 21:00:00",19.10078,72.87462,OZONE,7,7,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","28-01-2026 21:00:00",19.2243333,72.8658113,PM10,31,74,47
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","28-01-2026 21:00:00",18.9767,72.8380,PM2.5,11,64,24
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","28-01-2026 21:00:00",18.9767,72.8380,PM10,27,77,53
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","28-01-2026 21:00:00",19.065931,72.862131,PM2.5,37,51,43
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","28-01-2026 21:00:00",19.065931,72.862131,CO,12,20,16
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","28-01-2026 21:00:00",19.065931,72.862131,OZONE,2,84,61
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","28-01-2026 21:00:00",19.962900,79.298714,CO,25,127,30
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","28-01-2026 21:00:00",19.137500,72.915056,NO2,7,8,8
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","28-01-2026 21:00:00",19.000084,72.856730,PM2.5,37,62,48
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","28-01-2026 21:00:00",19.060498,72.923356,SO2,1,10,4
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","28-01-2026 21:00:00",19.000083,72.813993,PM10,21,64,43
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","28-01-2026 21:00:00",19.000083,72.813993,CO,26,40,35
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","28-01-2026 21:00:00",19.047000,72.874600,NH3,6,7,6
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","28-01-2026 21:00:00",19.10861,72.83622,PM10,37,83,51
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","28-01-2026 21:00:00",19.10861,72.83622,NH3,6,6,6
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","28-01-2026 21:00:00"," 16.5038",74.3623,NH3,1,2,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","28-01-2026 21:00:00"," 16.5038",74.3623,OZONE,4,59,38
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","28-01-2026 21:00:00",17.65439,75.90649,CO,20,119,75
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","28-01-2026 21:00:00",17.65439,75.90649,OZONE,2,303,32
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","28-01-2026 21:00:00",19.26777,72.97182,OZONE,3,70,45
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","28-01-2026 21:00:00",19.222279,72.957979,NH3,5,6,6
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","28-01-2026 21:00:00",19.222279,72.957979,SO2,3,19,10
